105,'Up to Date','2025-01-04','2025-04-29','Due','2025-02-05','2025-07-05','Complete',80.8,'High Risk',0,'Escalated','Amanda Reed','001-677-276-7855x55715','(507)286-1004x63270','2025-02-03','2025-02-24','Conditional','Completed','Under Review','Validated','Electronic','VS199957','V4048'
106,'Up to Date','2025-02-06','2025-03-12','Expired','2024-10-10','2025-02-25','Missing',81.3,'Medium Risk',0,'Escalated','Anthony Kennedy','+1-214-327-1075x69488','817-947-8690x032','2025-01-24','2025-02-23','Conditional','Pending','Under Review','In Process','Hybrid','VS840960','V3376'
107,'Up to Date','2024-12-12','2025-03-20','Due','2024-12-11','2025-06-19','Partial',86.9,'Low Risk',4,'Pending','Mrs. Deborah Robinson MD','429.826.1011','001-508-417-3645x34455','2025-02-18','2025-03-10','Fail','Pending','Planned','Failed','Electronic','VS742148','V6506'
108,'Due','2025-01-04','2025-05-17','Valid','2025-01-28','2025-08-14','Missing',73.1,'High Risk',1,'Escalated','Evan Jones','001-919-700-1336','+1-793-578-0196x3229','2025-01-22','2025-03-21','Fail','None Required','Planned','Failed','Manual','VS109470','V3046'
109,'Due','2025-02-05','2025-03-25','Valid','2024-11-04','2025-06-16','Missing',31.5,'Low Risk',4,'Resolved','James Pena','286-828-8342x2011','+1-444-758-6276x37133','2025-02-02','2025-03-04','Conditional','Pending','Implemented','Failed','Manual','VS103453','V1503'
110,'Overdue','2024-11-29','2025-03-23','Due','2024-11-27','2025-06-21','Missing',2.5,'Low Risk',0,'Escalated','Shawn Cannon','366.863.0456','001-982-572-4944x993','2025-01-26','2025-02-22','Fail','Completed','Under Review','In Process','Electronic','VS217241','V3639'
112,'Up to Date','2025-01-04','2025-03-01','Expired','2024-08-30','2025-07-31','Partial',34.9,'High Risk',2,'Resolved','Joseph Obrien','(637)968-0492x8911','641-287-3343','2025-02-18','2025-03-18','Pass','Completed','Implemented','Failed','Manual','VS625027','V9722'
113,'Due','2024-12-13','2025-05-16','Expired','2024-11-09','2025-07-22','Partial',99.1,'Low Risk',3,'Resolved','Anthony Murphy','596.809.0032','337.375.2806','2025-02-01','2025-03-05','Conditional','None Required','Planned','In Process','Manual','VS797261','V4790'
114,'Overdue','2025-02-13','2025-03-31','Valid','2024-11-01','2025-03-14','Missing',77.7,'Low Risk',2,'Pending','David Park','566.474.5820','+1-221-953-2609','2025-02-07','2025-02-22','Fail','Completed','Under Review','Failed','Electronic','VS361445','V1916'
115,'Up to Date','2025-02-02','2025-04-30','Valid','2024-10-06','2025-03-07','Missing',88.8,'High Risk',1,'Escalated','Hunter Gibbs','+1-801-868-5316x837','+1-502-692-3268x17896','2025-01-29','2025-02-20','Fail','Completed','Implemented','In Process','Hybrid','VS326657','V1414'
116,'Overdue','2024-12-04','2025-05-11','Valid','2025-01-14','2025-07-31','Complete',10.5,'Low Risk',2,'Escalated','Julie Peterson','336.890.0746','441.773.0077x8013','2025-02-07','2025-03-16','Conditional','Pending','Under Review','Validated','Electronic','VS784137','V5815'
117,'Overdue','2025-02-17','2025-03-18','Expired','2024-10-22','2025-04-21','Missing',43.9,'Low Risk',3,'Resolved','Daniel Jackson','+1-877-950-1841x543','(926)361-1308','2025-02-19','2025-03-07','Fail','None Required','Implemented','Validated','Electronic','VS427890','V6484'
118,'Overdue','2024-12-07','2025-04-21','Due','2024-10-05','2025-04-23','Missing',21.7,'Medium Risk',4,'Pending','Jason Johnson','+1-812-382-3317x06184','551-958-7375x43818','2025-01-29','2025-03-17','Fail','Completed','Planned','In Process','Electronic','VS332149','V3396'
119,'Up to Date','2024-12-13','2025-05-19','Due','2024-12-10','2025-05-29','Complete',62.3,'Low Risk',4,'Resolved','Robert Kim','639-833-4800','915.812.5299','2025-01-25','2025-03-09','Pass','Pending','Planned','In Process','Electronic','VS577997','V1340'
120,'Overdue','2024-12-07','2025-04-13','Expired','2024-09-19','2025-05-22','Partial',91.3,'Medium Risk',0,'Escalated','Jim Payne','001-371-308-6550x967','+1-532-635-6374x73162','2025-01-23','2025-03-02','Pass','Pending','Under Review','Validated','Electronic','VS374731','V9911'
121,'Overdue','2024-11-30','2025-04-25','Expired','2024-12-01','2025-06-28','Partial',8.2,'Medium Risk',0,'Resolved','Scott Nguyen','(752)499-5218x025','482-965-3228x25671','2025-02-09','2025-03-08','Conditional','None Required','Implemented','Validated','Electronic','VS585983','V3735'
122,'Due','2025-01-21','2025-03-18','Due','2024-10-03','2025-05-11','Missing',59.4,'Medium Risk',3,'Escalated','Jessica Wilson','(263)834-1730','514.483.4887','2025-02-07','2025-03-19','Conditional','Completed','Planned','Failed','Electronic','VS733406','V2581'
123,'Overdue','2024-11-30','2025-03-13','Due','2024-09-18','2025-04-27','Partial',25.2,'Medium Risk',4,'Escalated','Ashley Wyatt','786-487-5251x2177','+1-665-806-2134x75571','2025-02-04','2025-03-18','Fail','Completed','Under Review','Failed','Hybrid','VS353130','V1833'
124,'Due','2025-01-08','2025-04-23','Due','2024-12-26','2025-03-14','Complete',57.0,'High Risk',1,'Pending','Mark Lewis','(683)831-9908','001-864-681-6502x23250','2025-02-09','2025-03-05','Fail','None Required','Planned','Validated','Manual','VS107478','V8232'
125,'Up to Date','2024-12-21','2025-03-04','Due','2024-12-04','2025-08-07','Complete',12.2,'Medium Risk',5,'Pending','Phyllis Wheeler','799-471-3139x612','+1-656-719-3875x83735','2025-01-26','2025-03-08','Fail','Completed','Under Review','Validated','Hybrid','VS151690','V2557'
126,'Overdue','2025-02-19','2025-03-31','Expired','2024-11-15','2025-03-31','Complete',69.2,'Medium Risk',1,'Escalated','Christopher Morales','6402551661','3696981808','2025-01-31','2025-03-11','Conditional','None Required','Under Review','Validated','Manual','VS326238','V6346'
127,'Overdue','2024-11-24','2025-03-18','Valid','2025-02-18','2025-05-05','Partial',32.3,'High Risk',5,'Escalated','Tonya Sullivan','237-232-7666','001-591-335-0250x3722','2025-01-30','2025-03-01','Pass','Completed','Under Review','Validated','Hybrid','VS764486','V4053'
128,'Due','2025-02-18','2025-04-21','Valid','2024-08-27','2025-07-03','Missing',91.9,'High Risk',5,'Pending','Kristina Robinson','341.869.3610','553-647-4042','2025-01-23','2025-02-22','Conditional','Pending','Under Review','Validated','Manual','VS215821','V1697'
129,'Overdue','2024-12-07','2025-04-14','Valid','2025-01-06','2025-04-29','Complete',5.5,'High Risk',1,'Resolved','Alex Petersen','6059842144','5005653603','2025-02-19','2025-03-17','Conditional','None Required','Implemented','In Process','Electronic','VS538019','V1085'
130,'Up to Date','2025-01-10','2025-02-20','Valid','2024-10-03','2025-06-20','Partial',49.9,'High Risk',1,'Escalated','Brian Harris','001-209-585-3342x893','(483)554-7294x93028','2025-02-18','2025-02-22','Conditional','None Required','Planned','In Process','Manual','VS470623','V2585'
131,'Due','2025-02-10','2025-04-15','Expired','2024-11-29','2025-08-08','Complete',76.8,'Medium Risk',5,'Escalated','Debra Griffin','391.286.8472x709','+1-571-705-2905x4895','2025-01-30','2025-03-15','Pass','Completed','Implemented','Validated','Manual','VS368769','V1706'
132,'Overdue','2025-02-07','2025-03-06','Valid','2025-01-21','2025-06-02','Missing',27.9,'High Risk',0,'Escalated','Marie Hudson','798-721-8495x8264','001-366-852-1390x148','2025-01-31','2025-03-07','Pass','None Required','Planned','Failed','Hybrid','VS420113','V6700'
133,'Overdue','2025-02-17','2025-03-04','Valid','2024-10-18','2025-03-22','Complete',90.3,'Medium Risk',2,'Escalated','Stephen Fisher','315.999.4247x830','+1-289-325-3741x3696','2025-02-12','2025-02-26','Conditional','None Required','Under Review','Validated','Electronic','VS310740','V5305'
134,'Due','2024-11-30','2025-03-08','Valid','2024-09-05','2025-02-21','Partial',11.7,'Medium Risk',1,'Resolved','Alicia Davis','847.236.0366x1411','776-377-0779x57489','2025-02-17','2025-03-21','Pass','Pending','Under Review','Validated','Electronic','VS208732','V9510'
135,'Up to Date','2024-11-29','2025-03-30','Expired','2024-10-24','2025-04-01','Partial',91.6,'Low Risk',4,'Resolved','Jody Baker','9248580063','(470)645-1089','2025-02-14','2025-02-28','Pass','Completed','Implemented','Failed','Hybrid','VS899808','V1439'
136,'Overdue','2025-01-20','2025-02-23','Expired','2024-10-24','2025-04-18','Partial',81.8,'Medium Risk',4,'Escalated','Brittany Wells','(694)719-9396','414-245-0917','2025-02-12','2025-03-03','Fail','None Required','Implemented','Failed','Manual','VS537855','V6450'
137,'Due','2024-12-17','2025-04-14','Valid','2024-11-10','2025-05-27','Complete',83.6,'Medium Risk',3,'Escalated','Samantha Kelly','426-726-7967x8285','951-359-9086','2025-02-09','2025-03-04','Pass','None Required','Planned','In Process','Hybrid','VS652122','V8599'
138,'Due','2024-12-08','2025-05-12','Due','2024-09-25','2025-05-26','Missing',3.6,'Low Risk',3,'Escalated','Mr. Adrian Brown DDS','440-818-1747','807.977.3117x38429','2025-02-17','2025-02-26','Conditional','None Required','Under Review','In Process','Hybrid','VS552820','V7838'
139,'Up to Date','2025-01-06','2025-04-10','Valid','2024-08-25','2025-06-22','Missing',44.7,'Medium Risk',5,'Resolved','Patricia Sosa','733.548.2904x04069','975-993-4522','2025-02-14','2025-03-18','Pass','Pending','Implemented','In Process','Hybrid','VS928871','V9637'
140,'Overdue','2025-02-19','2025-04-26','Due','2024-10-30','2025-08-12','Missing',8.1,'High Risk',3,'Pending','David Bishop','(457)356-9870','+1-560-504-4583x975','2025-02-15','2025-03-14','Conditional','Pending','Implemented','Failed','Electronic','VS472377','V1773'
141,'Up to Date','2025-01-06','2025-03-21','Due','2025-02-01','2025-05-24','Missing',64.8,'High Risk',4,'Escalated','Heather Mccoy','791-924-7013x4484','301-373-8293','2025-02-15','2025-02-24','Conditional','None Required','Implemented','Failed','Electronic','VS725227','V1299'
142,'Overdue','2025-01-11','2025-03-22','Valid','2024-12-09','2025-06-04','Missing',98.1,'High Risk',4,'Pending','Lisa Moore','214-582-2023','824.230.0542','2025-02-09','2025-03-01','Pass','Pending','Under Review','Failed','Electronic','VS706268','V7800'
143,'Overdue','2024-12-09','2025-02-23','Valid','2024-11-13','2025-03-21','Missing',10.8,'Medium Risk',1,'Pending','Michelle Marshall','+1-218-255-1039x6250','001-236-322-0932x274','2025-02-12','2025-02-21','Pass','Pending','Under Review','In Process','Electronic','VS728567','V8907'
144,'Up to Date','2025-01-18','2025-04-28','Valid','2024-11-25','2025-06-23','Partial',8.7,'Medium Risk',5,'Pending','Francisco Kelley','613.386.5462x0094','366.808.9376','2025-02-01','2025-03-04','Pass','Pending','Under Review','In Process','Electronic','VS466158','V4897'
145,'Due','2024-11-30','2025-02-23','Due','2024-11-03','2025-02-20','Complete',42.4,'Low Risk',4,'Resolved','Nathan Spencer','+1-830-962-4702x673','(794)200-6887x679','2025-01-23','2025-02-21','Fail','Pending','Under Review','In Process','Manual','VS295079','V3861'
146,'Due','2024-12-26','2025-04-04','Expired','2024-11-13','2025-03-18','Partial',63.3,'Low Risk',1,'Pending','Austin Ewing','(682)827-4228x9814','900.714.4510','2025-02-13','2025-03-08','Fail','Pending','Under Review','Validated','Manual','VS403613','V7097'
147,'Due','2025-01-10','2025-02-24','Due','2024-12-03','2025-05-09','Missing',77.9,'Medium Risk',1,'Resolved','Wendy Castillo','(405)484-9853','+1-814-418-6615','2025-01-22','2025-02-28','Conditional','None Required','Planned','Validated','Manual','VS833956','V9577'
148,'Due','2025-01-19','2025-03-22','Due','2025-01-02','2025-03-08','Partial',54.1,'Low Risk',4,'Escalated','John Fox','+1-599-294-3526x91547','(653)288-8958','2025-02-01','2025-03-16','Conditional','None Required','Implemented','Validated','Manual','VS507637','V4366'
149,'Due','2025-02-17','2025-04-11','Due','2024-12-30','2025-04-29','Missing',36.1,'High Risk',3,'Pending','Mrs. Karen Lynch','329-814-1984','368-670-0663','2025-02-16','2025-02-22','Fail','Pending','Planned','Failed','Manual','VS930240','V5120'
150,'Due','2024-12-08','2025-03-02','Due','2024-12-29','2025-05-09','Partial',36.8,'High Risk',1,'Escalated','Kimberly Strickland','497.618.9361x7888','234-251-3038x157','2025-01-24','2025-03-15','Conditional','Pending','Planned','Validated','Manual','VS363745','V4623'
151,'Up to Date','2024-12-03','2025-03-09','Valid','2024-09-19','2025-06-14','Partial',41.6,'Medium Risk',5,'Pending','Briana Rodriguez','868-394-5691x7824','001-488-701-7376x39529','2025-02-11','2025-02-27','Conditional','Completed','Implemented','In Process','Hybrid','VS999459','V6780'
152,'Due','2024-11-27','2025-05-01','Valid','2025-02-13','2025-04-21','Complete',96.7,'High Risk',0,'Escalated','John Chapman','(447)668-1568x699','(386)868-3337x793','2025-01-20','2025-03-16','Pass','Pending','Planned','Validated','Electronic','VS337865','V3297'
153,'Overdue','2024-11-23','2025-04-07','Expired','2024-11-06','2025-05-21','Missing',33.6,'High Risk',3,'Escalated','Daniel Rodgers','+1-954-921-4268x1539','5048409868','2025-02-07','2025-03-06','Pass','Pending','Implemented','Failed','Electronic','VS724444','V7444'
154,'Up to Date','2025-02-07','2025-03-09','Due','2024-11-29','2025-05-11','Missing',25.9,'Low Risk',3,'Escalated','Daryl Bass','001-449-499-8865x071','4839493620','2025-01-21','2025-02-21','Conditional','Completed','Implemented','Validated','Electronic','VS935254','V3442'
155,'Up to Date','2025-01-30','2025-05-11','Expired','2024-12-24','2025-04-20','Partial',97.6,'Medium Risk',3,'Pending','Janice Gallegos','272.828.1165','(630)756-1433','2025-02-13','2025-02-24','Pass','Pending','Planned','In Process','Manual','VS923219','V2706'
156,'Overdue','2024-12-01','2025-02-26','Expired','2024-09-19','2025-05-10','Missing',53.0,'Low Risk',2,'Resolved','Tyler Welch','+1-975-971-7436','001-848-853-6636x73589','2025-02-09','2025-03-16','Conditional','None Required','Under Review','In Process','Manual','VS880764','V8797'
157,'Due','2024-11-28','2025-03-31','Expired','2025-02-03','2025-07-03','Complete',3.4,'High Risk',1,'Pending','Alexis Hart','802.982.0690x622','227.626.7688x2866','2025-02-16','2025-03-04','Conditional','None Required','Under Review','Validated','Manual','VS747891','V5092'
158,'Overdue','2025-01-01','2025-03-17','Valid','2024-11-21','2025-06-09','Missing',27.0,'High Risk',0,'Pending','Anne Mccoy','+1-497-406-4207x79630','001-538-235-4771x17532','2025-02-12','2025-03-01','Pass','None Required','Planned','Failed','Electronic','VS271193','V6332'
159,'Up to Date','2025-02-05','2025-03-07','Due','2024-12-08','2025-05-07','Partial',58.5,'High Risk',1,'Resolved','Cindy Dunlap','+1-268-579-9534','5599502430','2025-02-02','2025-03-09','Conditional','None Required','Planned','Validated','Electronic','VS455839','V5707'
160,'Overdue','2024-12-28','2025-03-20','Due','2024-10-02','2025-06-21','Partial',92.6,'High Risk',5,'Pending','Justin Alvarez','5902821536','2187515249','2025-02-10','2025-03-17','Pass','Pending','Implemented','Validated','Manual','VS940919','V5935'
161,'Overdue','2025-01-21','2025-03-27','Valid','2024-11-25','2025-04-16','Complete',35.7,'Medium Risk',0,'Pending','Briana Carroll','+1-289-301-2509','788-558-9779x46790','2025-02-12','2025-03-03','Pass','Pending','Implemented','In Process','Electronic','VS697185','V2415'
162,'Overdue','2024-11-25','2025-04-07','Due','2025-01-13','2025-07-27','Complete',99.6,'Medium Risk',0,'Escalated','Patrick West','(320)541-7849','577.707.5642x46880','2025-02-05','2025-02-24','Pass','Pending','Under Review','Validated','Electronic','VS169896','V7714'
163,'Up to Date','2024-11-22','2025-04-29','Expired','2024-12-25','2025-03-18','Missing',59.6,'Medium Risk',2,'Resolved','Cathy Kramer','467-214-7513x30452','001-401-618-0770','2025-01-27','2025-03-07','Conditional','None Required','Planned','In Process','Hybrid','VS945805','V2090'
164,'Due','2024-12-17','2025-04-21','Expired','2024-10-29','2025-04-21','Complete',29.7,'Low Risk',3,'Escalated','Ricky Kelly','(292)394-9200','+1-213-640-8547x8553','2025-02-02','2025-03-16','Conditional','Completed','Planned','In Process','Manual','VS548410','V5144'
165,'Overdue','2024-12-08','2025-04-30','Expired','2024-12-19','2025-03-13','Partial',42.3,'High Risk',1,'Escalated','Cassandra Santos','359.220.4419x3998','001-541-239-8552x6845','2025-01-28','2025-02-28','Fail','Pending','Under Review','Validated','Manual','VS153333','V3112'
166,'Overdue','2025-01-19','2025-05-16','Valid','2025-01-09','2025-07-10','Partial',59.7,'High Risk',3,'Pending','Whitney Williams','+1-327-776-8044x223','001-202-912-1248x26207','2025-02-17','2025-03-07','Fail','Completed','Planned','In Process','Electronic','VS924050','V6837'
167,'Up to Date','2025-02-14','2025-02-26','Valid','2024-09-08','2025-03-06','Partial',0.4,'Low Risk',4,'Escalated','Shawn Foster','586.666.9385x592','+1-841-886-6822','2025-01-23','2025-02-23','Fail','Completed','Under Review','In Process','Electronic','VS354851','V4987'
168,'Up to Date','2024-12-14','2025-05-07','Valid','2024-09-17','2025-05-31','Missing',60.2,'High Risk',1,'Resolved','Hunter Ward','(374)710-9419','(997)408-7344x347','2025-02-06','2025-03-10','Fail','Pending','Planned','Failed','Manual','VS634654','V6899'
169,'Up to Date','2025-01-19','2025-03-07','Valid','2025-01-04','2025-07-06','Complete',21.7,'High Risk',1,'Resolved','Barbara Jones','262-658-8751x5535','(666)683-4559x272','2025-02-01','2025-03-06','Conditional','None Required','Planned','Validated','Electronic','VS140768','V5046'
